scenario,method,rho,sigma_2,rep,euclidean_dist,max_abs_coef_diff,cosine_similarity,prediction_mse,prediction_mae,prediction_corr
cart_N1000_p10_rho0.0_sigma1.0_rep1,cart,0.0,1.0,1,1.4383391983480627,0.6540150895293806,0.9517316480848503,2.01617780383901,1.1335535965446635,0.9477131591994336
cart_N1000_p10_rho0.0_sigma1.0_rep10,cart,0.0,1.0,10,1.4214008854635847,0.8574408439033593,0.9467136228062353,1.9842126250001355,1.1222467924778434,0.9480094117784675
cart_N1000_p10_rho0.0_sigma1.0_rep100,cart,0.0,1.0,100,1.5064625037718455,0.6816444038151487,0.9570530983568413,2.2031491620379473,1.185757800314178,0.965437185700389
cart_N1000_p10_rho0.0_sigma1.0_rep11,cart,0.0,1.0,11,1.7629235410198651,0.9091754841776031,0.9114718571376804,3.02273557309908,1.3884055319990398,0.9016756919966007
cart_N1000_p10_rho0.0_sigma1.0_rep12,cart,0.0,1.0,12,1.4861500479298084,0.6501541676779412,0.9294512384560795,2.1722152657871647,1.17452853387405,0.9496780921980099
cart_N1000_p10_rho0.0_sigma1.0_rep13,cart,0.0,1.0,13,1.3983616674958597,0.8422526657232,0.9467600346918849,1.9454823190926633,1.1094768355807427,0.9442873720207698
cart_N1000_p10_rho0.0_sigma1.0_rep14,cart,0.0,1.0,14,1.4579634306067855,0.7125497770839849,0.9433340706957438,2.0878232766476774,1.1506178377675707,0.9557378161837743
cart_N1000_p10_rho0.0_sigma1.0_rep15,cart,0.0,1.0,15,1.4130270385626384,0.6019999499030423,0.9601730059608842,1.9401601302302538,1.1113189640416485,0.9607018141046199
cart_N1000_p10_rho0.0_sigma1.0_rep16,cart,0.0,1.0,16,1.5787302479237315,0.7267767590376486,0.902598934860712,2.4380569997125354,1.2467607411027897,0.928857569000945
cart_N1000_p10_rho0.0_sigma1.0_rep17,cart,0.0,1.0,17,1.676131999443005,0.7254770125857137,0.9484347466526941,2.7370657131734997,1.319720439043457,0.9528340351072708
cart_N1000_p10_rho0.0_sigma1.0_rep18,cart,0.0,1.0,18,1.4204491815413072,0.7931925123675191,0.9505562433246725,1.9620003276629876,1.1174994228715276,0.9578660240129657
cart_N1000_p10_rho0.0_sigma1.0_rep19,cart,0.0,1.0,19,1.6662445882132497,0.7970303385011415,0.9338950839486728,2.714105018624267,1.315876779976151,0.9441630842027405
cart_N1000_p10_rho0.0_sigma1.0_rep2,cart,0.0,1.0,2,1.5145601255973582,0.6438465855489728,0.92686859965686,2.2518846991054366,1.1931776784492765,0.9417349059390454
cart_N1000_p10_rho0.0_sigma1.0_rep20,cart,0.0,1.0,20,1.4404550408322578,0.6951073407666992,0.9484344095698217,2.0148897680000664,1.1291578812377367,0.973021594634597
cart_N1000_p10_rho0.0_sigma1.0_rep21,cart,0.0,1.0,21,1.5333236018789786,0.7535239853733469,0.9540938631376173,2.320425938865989,1.2111687788830485,0.965380400091216
cart_N1000_p10_rho0.0_sigma1.0_rep22,cart,0.0,1.0,22,1.4319056474019292,0.6942225533427672,0.9442654937236276,1.9816929023583194,1.1238728203695374,0.9667668328808096
cart_N1000_p10_rho0.0_sigma1.0_rep23,cart,0.0,1.0,23,1.3982749051817336,0.7527119470618627,0.9562960388604723,1.907167472960343,1.1004552932258287,0.9525733452549703
cart_N1000_p10_rho0.0_sigma1.0_rep24,cart,0.0,1.0,24,1.3194393352880485,0.6614944645853644,0.9515186205774001,1.7155168533075233,1.044653323851803,0.9771453624693183
cart_N1000_p10_rho0.0_sigma1.0_rep25,cart,0.0,1.0,25,1.5752794895883493,0.6556001835144414,0.9159947169151512,2.4223850305583996,1.2374670835906376,0.9481547870219504
cart_N1000_p10_rho0.0_sigma1.0_rep26,cart,0.0,1.0,26,1.5142094334187937,0.7550061462411859,0.9233209231598664,2.2731628748238806,1.2015805440436862,0.9493952625590715
cart_N1000_p10_rho0.0_sigma1.0_rep27,cart,0.0,1.0,27,1.6627060289753337,0.9955768096915631,0.8940687034705976,2.751640543210455,1.3179948296183348,0.8872095369305966
cart_N1000_p10_rho0.0_sigma1.0_rep28,cart,0.0,1.0,28,1.4488608214844358,0.7481355620562381,0.9542435376353824,2.044610782385608,1.1393680768390089,0.958586161503255
cart_N1000_p10_rho0.0_sigma1.0_rep29,cart,0.0,1.0,29,1.6759778781404537,0.6898887575191497,0.9103376118474656,2.7723257674131214,1.3241851071517523,0.9211459391372075
cart_N1000_p10_rho0.0_sigma1.0_rep3,cart,0.0,1.0,3,1.521238644279763,0.7438300795343633,0.9531646905427503,2.2665027807854083,1.203106390296415,0.953499579220169
cart_N1000_p10_rho0.0_sigma1.0_rep30,cart,0.0,1.0,30,1.5610403195340778,0.8737456403627613,0.9206458153555839,2.365226357398062,1.2266473648886873,0.9375395862617334
cart_N1000_p10_rho0.0_sigma1.0_rep31,cart,0.0,1.0,31,1.3989632796225986,0.763099833998097,0.9450247504418233,1.9240947574884817,1.10309282840077,0.9419926402461584
cart_N1000_p10_rho0.0_sigma1.0_rep32,cart,0.0,1.0,32,1.5861798095822863,0.5988776767939779,0.9626613412992976,2.464660467708193,1.2508639594133957,0.9815177992043673
cart_N1000_p10_rho0.0_sigma1.0_rep33,cart,0.0,1.0,33,1.4445517340697018,0.6801015296574838,0.9606628012163202,2.02521834592138,1.1383630367223425,0.9730507430586026
cart_N1000_p10_rho0.0_sigma1.0_rep34,cart,0.0,1.0,34,1.5291351268922742,0.8678020510118682,0.9225571061949442,2.278112019147432,1.2028756391949509,0.9500432241827075
cart_N1000_p10_rho0.0_sigma1.0_rep35,cart,0.0,1.0,35,1.4835461190810146,0.7856611767736419,0.9427830514082612,2.152667703085787,1.1700846768242787,0.9613261208408005
cart_N1000_p10_rho0.0_sigma1.0_rep36,cart,0.0,1.0,36,1.4409754109597954,0.5554925067519434,0.9634188631591611,2.017375754772939,1.131754061859712,0.9840515011706055
cart_N1000_p10_rho0.0_sigma1.0_rep37,cart,0.0,1.0,37,1.5116610116820428,0.731084022968306,0.9409367111357012,2.230660612468935,1.1936202123605995,0.9452676528690003
cart_N1000_p10_rho0.0_sigma1.0_rep38,cart,0.0,1.0,38,1.539793465313486,0.6321797940462871,0.9361637168617545,2.317449560018081,1.2121752119089688,0.9567873186642991
cart_N1000_p10_rho0.0_sigma1.0_rep39,cart,0.0,1.0,39,1.4261564378451967,0.7266497384379098,0.9413850844012436,1.9714075854916469,1.1201429190917909,0.9385277185001271
cart_N1000_p10_rho0.0_sigma1.0_rep4,cart,0.0,1.0,4,1.592919955031293,0.6646524368700109,0.9244593170121088,2.4666095229930645,1.2566550675077923,0.9336180642974012
cart_N1000_p10_rho0.0_sigma1.0_rep40,cart,0.0,1.0,40,1.6044199272081683,0.8230068074267443,0.9282972355794364,2.5366622050092302,1.268437515041668,0.9197198303690841
cart_N1000_p10_rho0.0_sigma1.0_rep41,cart,0.0,1.0,41,1.5955084751393733,0.8221630671333702,0.9059552029749735,2.54099857068531,1.2710302422223518,0.8921526335069618
cart_N1000_p10_rho0.0_sigma1.0_rep42,cart,0.0,1.0,42,1.457512496921097,0.6263357376971923,0.9762733112528968,2.073829741714931,1.1492090311137606,0.9839492894327512
cart_N1000_p10_rho0.0_sigma1.0_rep43,cart,0.0,1.0,43,1.4168263588899237,0.7460850668359948,0.9386213648056212,1.980365439895277,1.122632125619935,0.947234019902471
cart_N1000_p10_rho0.0_sigma1.0_rep44,cart,0.0,1.0,44,1.3934587743340667,0.7875893488768242,0.9472828295193445,1.8927103313671578,1.0962444262660653,0.9541649494860763
cart_N1000_p10_rho0.0_sigma1.0_rep45,cart,0.0,1.0,45,1.4424946702756622,0.6392401526141674,0.9494718755408916,2.066362312156576,1.1470482204722385,0.9590276932065873
cart_N1000_p10_rho0.0_sigma1.0_rep46,cart,0.0,1.0,46,1.3679353139555999,0.7398444061395877,0.9513164345588615,1.8241211968649327,1.07672419974697,0.9743880123545776
cart_N1000_p10_rho0.0_sigma1.0_rep47,cart,0.0,1.0,47,1.3859630603045656,0.6663275692403123,0.9464072139865811,1.8701537719434012,1.087812547943125,0.9647418218375245
cart_N1000_p10_rho0.0_sigma1.0_rep48,cart,0.0,1.0,48,1.2071981920592654,0.6257249384076451,0.9614493408088075,1.4365635895426672,0.9570078851222843,0.966233147235304
cart_N1000_p10_rho0.0_sigma1.0_rep49,cart,0.0,1.0,49,1.620597929743084,0.8392172695860665,0.9083941573319685,2.5681681620202768,1.2810340458806546,0.9281574721392383
cart_N1000_p10_rho0.0_sigma1.0_rep5,cart,0.0,1.0,5,1.4578138288555746,0.659878359314479,0.9506863328902677,2.1147387885486344,1.1582610319071147,0.943978278884939
cart_N1000_p10_rho0.0_sigma1.0_rep50,cart,0.0,1.0,50,1.516166246455575,0.719371734345781,0.925300868292637,2.272550787408459,1.2002221406104328,0.9401453055022491
cart_N1000_p10_rho0.0_sigma1.0_rep51,cart,0.0,1.0,51,1.5441431112914283,0.8493300078127048,0.9238099760087312,2.340075718379624,1.22069069508318,0.944728691122489
cart_N1000_p10_rho0.0_sigma1.0_rep52,cart,0.0,1.0,52,1.293878732700965,0.5849862665219392,0.9729111687395315,1.6379121098997231,1.021505729808857,0.9722214234828253
cart_N1000_p10_rho0.0_sigma1.0_rep53,cart,0.0,1.0,53,1.647185380946023,0.8156782583107722,0.9308028834481173,2.658575185193714,1.3008166540645076,0.9325612801075817
cart_N1000_p10_rho0.0_sigma1.0_rep54,cart,0.0,1.0,54,1.3942258849071343,0.6907964967632818,0.9374571160005399,1.8919719715136512,1.097050972546748,0.9373009049853909
cart_N1000_p10_rho0.0_sigma1.0_rep55,cart,0.0,1.0,55,1.5911390067000093,0.6995642164021417,0.9217606119164469,2.47543700059335,1.256054330038876,0.924071460942661
cart_N1000_p10_rho0.0_sigma1.0_rep56,cart,0.0,1.0,56,1.5719458514709892,0.7042692023756216,0.9428524965602801,2.4194919606488767,1.2393823134827076,0.9392455253428625
cart_N1000_p10_rho0.0_sigma1.0_rep57,cart,0.0,1.0,57,1.3903468443716864,0.8009171581544934,0.9491094496669357,1.8966219843750993,1.0975640298509173,0.9440058613401435
cart_N1000_p10_rho0.0_sigma1.0_rep58,cart,0.0,1.0,58,1.2905221969559026,0.6177241481316538,0.9628559998711395,1.628093473099871,1.0175760838930212,0.9624189913340755
cart_N1000_p10_rho0.0_sigma1.0_rep59,cart,0.0,1.0,59,1.604966931009281,0.6892943271933761,0.9310233576342966,2.52156325296672,1.2648577400552772,0.9500284281357612
cart_N1000_p10_rho0.0_sigma1.0_rep6,cart,0.0,1.0,6,1.4678188684083673,0.6957424900216634,0.9451937074978448,2.136875416129327,1.1633929844450672,0.9394635274869572
cart_N1000_p10_rho0.0_sigma1.0_rep60,cart,0.0,1.0,60,1.6386378757426232,0.71077950425441,0.9163154609549251,2.6399227522446105,1.2957009121836993,0.9429267860286059
cart_N1000_p10_rho0.0_sigma1.0_rep61,cart,0.0,1.0,61,1.4408775786295396,0.6598193710442187,0.9569037973425669,2.0264776156963893,1.1335703888534634,0.9547252354577621
cart_N1000_p10_rho0.0_sigma1.0_rep62,cart,0.0,1.0,62,1.7265377898034437,0.7878052138612133,0.9092897388485583,2.9239956425318256,1.3619974471325411,0.915036505366617
cart_N1000_p10_rho0.0_sigma1.0_rep63,cart,0.0,1.0,63,1.5271190471663245,0.6829886186646492,0.9477181934120805,2.2505047555297235,1.1961172235586897,0.9698461542373529
cart_N1000_p10_rho0.0_sigma1.0_rep64,cart,0.0,1.0,64,1.4787336060576117,0.7563305303285621,0.9416976297620789,2.1221695537890626,1.1632824933686632,0.947663752884289
cart_N1000_p10_rho0.0_sigma1.0_rep65,cart,0.0,1.0,65,1.217789524864541,0.4937666887199196,0.959712439001876,1.442104379496054,0.9574137819204512,0.9900371068232384
cart_N1000_p10_rho0.0_sigma1.0_rep66,cart,0.0,1.0,66,1.5339148890554979,0.6972710691132296,0.9210952748744222,2.2856853981043717,1.2035410374773525,0.9376740743548768
cart_N1000_p10_rho0.0_sigma1.0_rep67,cart,0.0,1.0,67,1.6513441906682726,0.7224514063948444,0.8969750756033658,2.708045713550477,1.3101920806121286,0.9118269636405849
cart_N1000_p10_rho0.0_sigma1.0_rep68,cart,0.0,1.0,68,1.4918157700932693,0.6692248321939527,0.9259693184074337,2.183080461872291,1.1774019939928582,0.9432840037640777
cart_N1000_p10_rho0.0_sigma1.0_rep69,cart,0.0,1.0,69,1.377128794013102,0.6670727770744285,0.9621124867758301,1.8464730924791357,1.084903082136078,0.9687610876511064
cart_N1000_p10_rho0.0_sigma1.0_rep7,cart,0.0,1.0,7,1.1784056647284429,0.5937157169490951,0.9729539018780669,1.3714543235151262,0.9317493430725715,0.9751648700054746
cart_N1000_p10_rho0.0_sigma1.0_rep70,cart,0.0,1.0,70,1.4712558653494479,0.768821309885827,0.9259716266088718,2.125536688527685,1.1649406524703405,0.9637954800082147
cart_N1000_p10_rho0.0_sigma1.0_rep71,cart,0.0,1.0,71,1.5431323815724338,0.7459639909858518,0.9560073646362612,2.330809934905283,1.217945235032894,0.9619102557053613
cart_N1000_p10_rho0.0_sigma1.0_rep72,cart,0.0,1.0,72,1.3778791352581157,0.7718419509828963,0.9488325565284731,1.8666089004360489,1.0880767107695104,0.9422453813936326
cart_N1000_p10_rho0.0_sigma1.0_rep73,cart,0.0,1.0,73,1.4438083315834016,0.7656998045641281,0.9406851425253996,2.069711338759142,1.1471154544665718,0.9410107100758521
cart_N1000_p10_rho0.0_sigma1.0_rep74,cart,0.0,1.0,74,1.451353801493505,0.6763970631615501,0.9585996107667212,2.0724584485340185,1.1455679389663422,0.9605754279783473
cart_N1000_p10_rho0.0_sigma1.0_rep75,cart,0.0,1.0,75,1.6118359724089537,0.7482445488503495,0.93042168399165,2.554050794200491,1.2732222231642518,0.9267628197264327
cart_N1000_p10_rho0.0_sigma1.0_rep76,cart,0.0,1.0,76,1.5407392151430042,0.6523666354027732,0.9410521997129554,2.333951139644277,1.217062115674333,0.9584133616429115
cart_N1000_p10_rho0.0_sigma1.0_rep77,cart,0.0,1.0,77,1.5002439291802452,0.7547350644835414,0.9503608327670399,2.195547606042495,1.1842768846745217,0.9568006821880416
cart_N1000_p10_rho0.0_sigma1.0_rep78,cart,0.0,1.0,78,1.5190037658696214,0.6958395831170165,0.9435590846062882,2.2935473110277997,1.2081758409763705,0.9511678344275322
cart_N1000_p10_rho0.0_sigma1.0_rep79,cart,0.0,1.0,79,1.5067507946814487,0.7451065288427088,0.922040314473066,2.2100956134507292,1.1830820299305114,0.9305323233399543
cart_N1000_p10_rho0.0_sigma1.0_rep8,cart,0.0,1.0,8,1.5436753759365534,0.7633935452068117,0.9570691931561373,2.3154187295048336,1.2130601741127933,0.9573183448853613
cart_N1000_p10_rho0.0_sigma1.0_rep80,cart,0.0,1.0,80,1.7124322205215752,0.8569346588381546,0.9204344924540714,2.8695050089697127,1.35211088190915,0.911908530944612
cart_N1000_p10_rho0.0_sigma1.0_rep81,cart,0.0,1.0,81,1.5449218613506996,0.7413406497608326,0.9307334003634381,2.3268368568608016,1.2156385715214757,0.9426048479660507
cart_N1000_p10_rho0.0_sigma1.0_rep82,cart,0.0,1.0,82,1.568141334785117,0.7110011075290841,0.940338124569434,2.4075959318648112,1.239248177823105,0.9576662157537178
cart_N1000_p10_rho0.0_sigma1.0_rep83,cart,0.0,1.0,83,1.5385766963706538,0.6649030735628683,0.9141803042041182,2.298544717061164,1.2092237543142168,0.950976016828111
cart_N1000_p10_rho0.0_sigma1.0_rep84,cart,0.0,1.0,84,1.5327418191232314,0.7645231379056712,0.9587381124867747,2.274845490500581,1.2008440387314705,0.9739605644108948
cart_N1000_p10_rho0.0_sigma1.0_rep85,cart,0.0,1.0,85,1.5332616059352664,0.6811170336687887,0.9499736712689443,2.3077330583951303,1.2109675278138425,0.9615928548562983
cart_N1000_p10_rho0.0_sigma1.0_rep86,cart,0.0,1.0,86,1.537190934597029,0.7192441523901794,0.9145466749278683,2.352833281310717,1.225300141310415,0.9328412520623117
cart_N1000_p10_rho0.0_sigma1.0_rep87,cart,0.0,1.0,87,1.4945635325386486,0.7476881708414893,0.9360118522642669,2.1910920471443562,1.179562707249634,0.9437918811617964
cart_N1000_p10_rho0.0_sigma1.0_rep88,cart,0.0,1.0,88,1.4620540667355169,0.6926089119961318,0.9443356313952262,2.106115112172404,1.1595209431067777,0.9404909631906365
cart_N1000_p10_rho0.0_sigma1.0_rep89,cart,0.0,1.0,89,1.6185504752448272,0.8492678986787059,0.9452091698097892,2.5830723602141155,1.2815836875830326,0.9381090077002658
cart_N1000_p10_rho0.0_sigma1.0_rep9,cart,0.0,1.0,9,1.486379262352441,0.7070702238335481,0.9377691341821217,2.17211183130366,1.1741404515396299,0.9317974669364253
cart_N1000_p10_rho0.0_sigma1.0_rep90,cart,0.0,1.0,90,1.380560113604015,0.5534495146371263,0.9528877035484734,1.8497628805107609,1.084215658882199,0.9773252796929435
cart_N1000_p10_rho0.0_sigma1.0_rep91,cart,0.0,1.0,91,1.5624633540636557,0.7419672166146937,0.943547081011871,2.3610166663325103,1.2253472736928201,0.9380545222220978
cart_N1000_p10_rho0.0_sigma1.0_rep92,cart,0.0,1.0,92,1.3820647481889394,0.7937770563994431,0.9480545033828802,1.8852509895239862,1.08934096756462,0.9525927426006459
cart_N1000_p10_rho0.0_sigma1.0_rep93,cart,0.0,1.0,93,1.5500311664542907,0.8833731792393875,0.9112775272818938,2.34338781901568,1.218458020030345,0.9307378808460264
cart_N1000_p10_rho0.0_sigma1.0_rep94,cart,0.0,1.0,94,1.4406504909336235,0.7513568200270065,0.9488359069506346,2.023939935941467,1.1319516052637217,0.9592614328408433
cart_N1000_p10_rho0.0_sigma1.0_rep95,cart,0.0,1.0,95,1.5130146504843127,0.7501876313873034,0.9379899946717007,2.2179529115072407,1.1872163389261237,0.9506703389269066
cart_N1000_p10_rho0.0_sigma1.0_rep96,cart,0.0,1.0,96,1.4151140407896283,0.6559559691375947,0.9550533191843267,1.9746496091617238,1.121185526925672,0.9597949032594287
cart_N1000_p10_rho0.0_sigma1.0_rep97,cart,0.0,1.0,97,1.4757553227472682,0.6826755251584893,0.9569226897125926,2.1471627175226207,1.1673980787839464,0.9548646702552739
cart_N1000_p10_rho0.0_sigma1.0_rep98,cart,0.0,1.0,98,1.5841740306183159,0.6239221875531926,0.9622350101104563,2.4798974182489535,1.255443216995171,0.9628094709310354
cart_N1000_p10_rho0.0_sigma1.0_rep99,cart,0.0,1.0,99,1.4943211274900319,0.6755862062190923,0.9306675952602047,2.1971799406902135,1.1770953175539278,0.9473157832943727
cart_N1000_p10_rho0.0_sigma1.5_rep1,cart,0.0,1.5,1,1.4910508865069716,0.6884952770602052,0.9125734755689533,2.207044184958867,1.1837144926969334,0.9413198604560207
cart_N1000_p10_rho0.0_sigma1.5_rep10,cart,0.0,1.5,10,1.0880984496899364,0.5616052824613558,0.9755346056587819,1.163223446208621,0.8598977414246288,0.9806694532441289
cart_N1000_p10_rho0.0_sigma1.5_rep100,cart,0.0,1.5,100,1.3715576221142727,0.6322807646582326,0.9357837238253264,1.8669512292612875,1.0913062934176516,0.9485447389707341
cart_N1000_p10_rho0.0_sigma1.5_rep11,cart,0.0,1.5,11,1.2607441426955786,0.5726781197186755,0.96116858313816,1.5541835149180825,0.99270937686648,0.9755908033636065
cart_N1000_p10_rho0.0_sigma1.5_rep12,cart,0.0,1.5,12,1.6555886722612216,0.730921260496336,0.8975810706183341,2.6385421643400657,1.301056858001839,0.9293991020031175
cart_N1000_p10_rho0.0_sigma1.5_rep13,cart,0.0,1.5,13,1.4102486754951618,0.6561455503129534,0.9493441838470049,1.9664682058185499,1.1168392979884947,0.960105660994431
cart_N1000_p10_rho0.0_sigma1.5_rep14,cart,0.0,1.5,14,1.508002699071075,0.8089961531130352,0.946186064307784,2.2081158697028593,1.1855520182970167,0.9411672541282343
cart_N1000_p10_rho0.0_sigma1.5_rep15,cart,0.0,1.5,15,1.4996954362117396,0.7912123358719715,0.9324991648457509,2.212936244594738,1.1862171642870918,0.9297096748421873
cart_N1000_p10_rho0.0_sigma1.5_rep16,cart,0.0,1.5,16,1.1960184437978836,0.6511682225565625,0.9621772944919006,1.3934956483346033,0.9375219940931465,0.967511345917621
cart_N1000_p10_rho0.0_sigma1.5_rep17,cart,0.0,1.5,17,1.4940171839434322,1.0212260011884393,0.9204876964159747,2.210456872972132,1.1904498562333086,0.9128243443096644
cart_N1000_p10_rho0.0_sigma1.5_rep18,cart,0.0,1.5,18,1.5519804938627089,0.7501668183327556,0.9372178051635202,2.3727408341086362,1.2270293205336884,0.9459334658989892
cart_N1000_p10_rho0.0_sigma1.5_rep19,cart,0.0,1.5,19,1.3597994480853335,0.6388037975846366,0.9666632192135557,1.8221735989723529,1.0752276646611885,0.9723172916746416
cart_N1000_p10_rho0.0_sigma1.5_rep2,cart,0.0,1.5,2,1.34575816475357,0.5658565961849007,0.9828099580097819,1.7609111321287265,1.0583431030474406,0.9807663581996184
cart_N1000_p10_rho0.0_sigma1.5_rep20,cart,0.0,1.5,20,1.5584300925168904,0.9583893767611877,0.9112412488511415,2.427249954099202,1.2440167696302245,0.900093116056683
cart_N1000_p10_rho0.0_sigma1.5_rep21,cart,0.0,1.5,21,1.5657692157030783,0.7087298995828265,0.9284686856382449,2.40023272198043,1.2354852273244123,0.9263884504388415
cart_N1000_p10_rho0.0_sigma1.5_rep22,cart,0.0,1.5,22,1.3483042371684566,0.660696613488531,0.9413001749006851,1.8035634369673723,1.066024561768507,0.936299549802063
cart_N1000_p10_rho0.0_sigma1.5_rep23,cart,0.0,1.5,23,1.635160947011767,0.7591877492672228,0.9148621638043862,2.6194698155841483,1.2865880654768935,0.9111401904851567
cart_N1000_p10_rho0.0_sigma1.5_rep24,cart,0.0,1.5,24,1.4474491974714527,0.7867151264726204,0.9519240211785152,2.02935945590674,1.1395996523392835,0.9534009517310442
cart_N1000_p10_rho0.0_sigma1.5_rep25,cart,0.0,1.5,25,1.5584494714681654,0.7520619958400384,0.955689326664189,2.3917737002906163,1.2337096681282997,0.9550348575798842
cart_N1000_p10_rho0.0_sigma1.5_rep26,cart,0.0,1.5,26,1.4200229400398525,0.6531663437532107,0.9466649299375118,1.9878684715970696,1.1241807636960717,0.9423533063110842
cart_N1000_p10_rho0.0_sigma1.5_rep27,cart,0.0,1.5,27,1.5883004540483927,0.8079056296998416,0.9339301996747085,2.4626331432356063,1.2481303328510442,0.9432493323562816
cart_N1000_p10_rho0.0_sigma1.5_rep28,cart,0.0,1.5,28,1.6355693437754737,0.6923922243092271,0.9361038526503418,2.624900915089096,1.2900298166953188,0.9303433644595541
cart_N1000_p10_rho0.0_sigma1.5_rep29,cart,0.0,1.5,29,1.843368298114054,0.9323100154681976,0.8652495873227813,3.35411295836777,1.4525777703904723,0.8774145996062815
cart_N1000_p10_rho0.0_sigma1.5_rep3,cart,0.0,1.5,3,1.4271950287090158,0.7404069551622552,0.9306379066268344,2.010651053379081,1.1299415170007954,0.928037491745034
cart_N1000_p10_rho0.0_sigma1.5_rep30,cart,0.0,1.5,30,1.3774416939665652,0.6879610421477612,0.9516586623006729,1.858884195363644,1.0886674657510316,0.9536553720330787
cart_N1000_p10_rho0.0_sigma1.5_rep31,cart,0.0,1.5,31,1.7662256783530323,0.856623714241407,0.9300716592105164,3.065035089674175,1.3956333038283397,0.9232002424901402
cart_N1000_p10_rho0.0_sigma1.5_rep32,cart,0.0,1.5,32,1.5926601101700464,0.7585593606945011,0.9391061835095807,2.4764423411447467,1.2558731203336597,0.9512952337022229
cart_N1000_p10_rho0.0_sigma1.5_rep33,cart,0.0,1.5,33,1.5486270376567624,0.7104558969837419,0.9282795981025297,2.3371834485838283,1.2223251924022716,0.9222050884589681
cart_N1000_p10_rho0.0_sigma1.5_rep34,cart,0.0,1.5,34,1.652804093334766,0.7086020746131929,0.9289588550492279,2.6789331585816902,1.3036117488612038,0.948547473891392
cart_N1000_p10_rho0.0_sigma1.5_rep35,cart,0.0,1.5,35,1.5760168016112666,0.6241241974574399,0.9156674454888247,2.4198888476327225,1.2422410314885437,0.9569369980151864
cart_N1000_p10_rho0.0_sigma1.5_rep36,cart,0.0,1.5,36,1.476230370957374,0.6356510058791904,0.9501124435454135,2.135789138721836,1.1641131190333538,0.9508161731824405
cart_N1000_p10_rho0.0_sigma1.5_rep37,cart,0.0,1.5,37,1.478593373115485,0.7167481270642431,0.9576407630087589,2.116121707424601,1.16148070132235,0.9647742835296785
cart_N1000_p10_rho0.0_sigma1.5_rep38,cart,0.0,1.5,38,1.594428259896581,0.7287000300811051,0.9398483072338247,2.49006602886619,1.2554895511077286,0.9644294969380186
cart_N1000_p10_rho0.0_sigma1.5_rep39,cart,0.0,1.5,39,1.4345119670399646,0.7561870044646593,0.9479777216127462,1.9966288984599894,1.1242596637412112,0.9491267272856766
cart_N1000_p10_rho0.0_sigma1.5_rep4,cart,0.0,1.5,4,1.4240046011438876,0.7576372814597606,0.9520172762498891,1.9892068274908044,1.1230578047132673,0.9631050336235084
cart_N1000_p10_rho0.0_sigma1.5_rep40,cart,0.0,1.5,40,1.3445959479652867,0.7070524338794375,0.9510916597674808,1.7688317983475346,1.0599915963332454,0.9611633260239215
cart_N1000_p10_rho0.0_sigma1.5_rep41,cart,0.0,1.5,41,1.6622284778143008,0.8760534354948234,0.9089890420073224,2.6991478992566216,1.311879503792453,0.9073694313983263
cart_N1000_p10_rho0.0_sigma1.5_rep42,cart,0.0,1.5,42,1.4575615401181523,0.8228431633256096,0.9262019257074348,2.0783810412278574,1.1487824897803658,0.9236901122189916
cart_N1000_p10_rho0.0_sigma1.5_rep43,cart,0.0,1.5,43,1.4853754773442525,0.6424228111186827,0.9467560386195357,2.1668996117908583,1.1713061529360136,0.9446547228098285
cart_N1000_p10_rho0.0_sigma1.5_rep44,cart,0.0,1.5,44,1.697745397602655,0.8634203249562739,0.9033047749262031,2.8143504843783322,1.3326960038897206,0.8915618906602933
cart_N1000_p10_rho0.0_sigma1.5_rep45,cart,0.0,1.5,45,1.43749217370667,0.6990133816735857,0.9527696003551611,2.0055662621098467,1.1300026357271482,0.9485194652291377
cart_N1000_p10_rho0.0_sigma1.5_rep46,cart,0.0,1.5,46,1.4852198343644003,0.7475500920167903,0.9459161524304514,2.171646356298124,1.175210347648843,0.9604181047791791
cart_N1000_p10_rho0.0_sigma1.5_rep47,cart,0.0,1.5,47,1.7320730962027373,0.8743572537210671,0.8855703577302666,2.9393623746106226,1.3642107970518937,0.9161830020509059
