method,rho,sigma_2,rep,term,beta_true,beta_od,beta_sd,diff
norm,0.3,1.5,70,β4,1,0.8892476165292196,0.8430875887561513,0.04616002777306827
norm,0.3,1.5,70,β5,1,0.9548752395782396,0.9249999179785667,0.029875321599672877
norm,0.3,1.5,70,β6,1,0.9796820950120559,1.0963334051887252,-0.1166513101766693
norm,0.3,1.5,70,β7,1,1.0686511182512182,1.146762070251569,-0.0781109520003509
norm,0.3,1.5,70,β8,1,0.9106641445773794,0.942202186729832,-0.031538042152452594
norm,0.3,1.5,70,β9,1,1.0411674442383094,1.1182944804566983,-0.0771270362183889
norm,0.3,1.5,70,β10,1,0.9773660579730896,0.9053494062373196,0.07201665173576999
norm,0.3,1.5,71,β₀ (intercept),1,0.9804376588554664,0.9969262837512307,-0.016488624895764303
norm,0.3,1.5,71,β1,1,1.024808626554146,0.9984624421281469,0.02634618442599912
norm,0.3,1.5,71,β2,1,0.9766162581855662,0.9210161104088521,0.05560014777671407
norm,0.3,1.5,71,β3,1,0.9960806074033876,0.9732393984930644,0.022841208910323152
norm,0.3,1.5,71,β4,1,0.8994746163572022,0.8947399982299765,0.004734618127225643
norm,0.3,1.5,71,β5,1,0.9213212872085118,1.0594673168110271,-0.13814602960251532
norm,0.3,1.5,71,β6,1,1.0420285614383655,1.105091659321965,-0.06306309788359954
norm,0.3,1.5,71,β7,1,0.9661096542522454,1.0220211088577464,-0.055911454605501065
norm,0.3,1.5,71,β8,1,1.0701674785773743,0.989583853644998,0.08058362493237625
norm,0.3,1.5,71,β9,1,1.0669836177213006,1.0091213688067329,0.057862248914567704
norm,0.3,1.5,71,β10,1,1.048565429731818,1.0331681883307617,0.01539724140105636
norm,0.3,1.5,72,β₀ (intercept),1,1.0062577528208303,0.9510098973535769,0.055247855467253415
norm,0.3,1.5,72,β1,1,0.9189012631579391,0.9265534804284786,-0.007652217270539552
norm,0.3,1.5,72,β2,1,1.0332623633999893,0.9854779052810367,0.0477844581189526
norm,0.3,1.5,72,β3,1,1.0053261444505526,1.0223822051155302,-0.017056060664977668
norm,0.3,1.5,72,β4,1,1.0339321715663337,1.1038717981010506,-0.06993962653471697
norm,0.3,1.5,72,β5,1,0.9671780303288678,1.0338266919808534,-0.06664866165198557
norm,0.3,1.5,72,β6,1,1.0208650389099034,0.9908990227223484,0.02996601618755501
norm,0.3,1.5,72,β7,1,0.9817001660265219,1.0136539375199678,-0.031953771493445915
norm,0.3,1.5,72,β8,1,1.0096566915116958,1.0086321321285436,0.0010245593831521571
norm,0.3,1.5,72,β9,1,1.0261580928128409,1.0214215941818827,0.0047364986309581525
norm,0.3,1.5,72,β10,1,1.035147146471749,1.0624639310641253,-0.027316784592376298
norm,0.3,1.5,73,β₀ (intercept),1,0.9583029212631026,0.9519310382466808,0.0063718830164217755
norm,0.3,1.5,73,β1,1,0.9703325792522692,0.9659642992443539,0.004368280007915337
norm,0.3,1.5,73,β2,1,0.9903411917978304,1.0296939705311394,-0.039352778733309
norm,0.3,1.5,73,β3,1,1.0537248368098557,1.1028878790157701,-0.04916304220591439
norm,0.3,1.5,73,β4,1,0.9358570958019392,0.912411526377756,0.023445569424183188
norm,0.3,1.5,73,β5,1,0.971389563849533,1.0200624122011779,-0.04867284835164487
norm,0.3,1.5,73,β6,1,1.0201496475695495,1.0056454197749716,0.01450422779457794
norm,0.3,1.5,73,β7,1,0.9999265107028706,1.0561379050297433,-0.05621139432687261
norm,0.3,1.5,73,β8,1,0.9531002545213733,0.9000955083531335,0.0530047461682398
norm,0.3,1.5,73,β9,1,1.0725372318020485,1.0945719527074127,-0.02203472090536418
norm,0.3,1.5,73,β10,1,0.9870126137832491,0.9829139200030907,0.004098693780158369
norm,0.3,1.5,74,β₀ (intercept),1,1.0723158599597393,0.963939654059313,0.10837620590042629
norm,0.3,1.5,74,β1,1,0.9817316050122389,0.86660331625157,0.11512828876066883
norm,0.3,1.5,74,β2,1,0.9236207708579411,0.9816158257769105,-0.05799505491896939
norm,0.3,1.5,74,β3,1,1.0319397385078741,0.9865437428009737,0.04539599570690045
norm,0.3,1.5,74,β4,1,0.9686989242114701,0.8973870933927612,0.07131183081870884
norm,0.3,1.5,74,β5,1,0.9945691948088676,0.9047608519261561,0.08980834288271156
norm,0.3,1.5,74,β6,1,1.061319269408106,1.1424383613899642,-0.0811190919818583
norm,0.3,1.5,74,β7,1,0.9649388421341601,1.0368112800662472,-0.07187243793208709
norm,0.3,1.5,74,β8,1,0.999100329699039,0.9964097659097292,0.0026905637893097634
norm,0.3,1.5,74,β9,1,0.9996156573437047,0.9935543646621011,0.006061292681603603
norm,0.3,1.5,74,β10,1,0.9980989144670608,1.0151297708455775,-0.017030856378516757
norm,0.3,1.5,75,β₀ (intercept),1,1.0112437677368704,1.0560796450307604,-0.044835877293889936
norm,0.3,1.5,75,β1,1,1.00665890810074,0.9333836256946496,0.07327528240609038
norm,0.3,1.5,75,β2,1,1.0154098938866194,1.1456948581671873,-0.1302849642805679
norm,0.3,1.5,75,β3,1,0.9873767972750203,0.9398280798391746,0.047548717435845655
norm,0.3,1.5,75,β4,1,0.957527889781163,0.9238093826502155,0.033718507130947484
norm,0.3,1.5,75,β5,1,1.0765392577670156,1.1695468471527035,-0.09300758938568787
norm,0.3,1.5,75,β6,1,0.9807567811998377,0.9779817602420691,0.0027750209577686036
norm,0.3,1.5,75,β7,1,0.9932774487108045,0.959525516877108,0.033751931833696514
norm,0.3,1.5,75,β8,1,0.9886947351011538,0.8897549776195792,0.09893975748157458
norm,0.3,1.5,75,β9,1,1.030589257553317,0.9170403652107542,0.11354889234256293
norm,0.3,1.5,75,β10,1,0.9182337359768911,0.9776727812824763,-0.05943904530558519
norm,0.3,1.5,76,β₀ (intercept),1,0.9628249052222799,0.983736309319894,-0.02091140409761405
norm,0.3,1.5,76,β1,1,0.9810283383719948,1.0064291806197723,-0.0254008422477775
norm,0.3,1.5,76,β2,1,0.9943446674794685,0.9954737462777299,-0.001129078798261407
norm,0.3,1.5,76,β3,1,1.0459673710710102,1.1533192650226287,-0.10735189395161848
norm,0.3,1.5,76,β4,1,0.9606839913040124,0.962215500051452,-0.0015315087474395694
norm,0.3,1.5,76,β5,1,1.0119719845879913,1.0261627911571771,-0.01419080656918581
norm,0.3,1.5,76,β6,1,0.9745683191501912,0.9458828952101991,0.028685423939992072
norm,0.3,1.5,76,β7,1,1.045456496759497,1.107725372046786,-0.06226887528728886
norm,0.3,1.5,76,β8,1,1.0203320027006393,0.9860328922738317,0.034299110426807555
norm,0.3,1.5,76,β9,1,0.9446675632156031,0.9189310687987825,0.025736494416820577
norm,0.3,1.5,76,β10,1,0.9864001087170386,0.9633018599221259,0.023098248794912735
norm,0.3,1.5,77,β₀ (intercept),1,0.9823363748558356,0.9057658920540983,0.07657048280173728
norm,0.3,1.5,77,β1,1,0.9362658708219964,0.9401694068742561,-0.003903536052259682
norm,0.3,1.5,77,β2,1,0.9145283183637134,0.9760942161393622,-0.061565897775648804
norm,0.3,1.5,77,β3,1,1.0021865044262612,0.9262012119393114,0.07598529248694985
norm,0.3,1.5,77,β4,1,1.0015370119266127,1.0802927003338065,-0.07875568840719382
norm,0.3,1.5,77,β5,1,1.0074072365629383,0.9706502310039322,0.03675700555900607
norm,0.3,1.5,77,β6,1,1.066323397917255,1.0959105402235416,-0.029587142306286562
norm,0.3,1.5,77,β7,1,0.979801548862951,0.9764162678371716,0.0033852810257793964
norm,0.3,1.5,77,β8,1,1.033536075447295,1.027354829991844,0.006181245455451068
norm,0.3,1.5,77,β9,1,0.9759895157414119,0.8721865378094178,0.10380297793199411
norm,0.3,1.5,77,β10,1,1.008158667743173,0.9384272564629913,0.06973141128018179
norm,0.3,1.5,78,β₀ (intercept),1,1.003080958413954,1.043053300088801,-0.03997234167484698
norm,0.3,1.5,78,β1,1,0.9630553316347514,0.9703136874751406,-0.007258355840389141
norm,0.3,1.5,78,β2,1,1.0296194551360052,0.9537604656781546,0.07585898945785052
norm,0.3,1.5,78,β3,1,0.9868142031062112,0.8595316282395651,0.12728257486664607
norm,0.3,1.5,78,β4,1,1.021181343569124,0.9496319674208541,0.07154937614826984
norm,0.3,1.5,78,β5,1,0.9908372718413917,1.0233532935810863,-0.03251602173969459
norm,0.3,1.5,78,β6,1,1.009638041073232,1.1097092289395678,-0.10007118786633584
norm,0.3,1.5,78,β7,1,0.9988016545089784,0.9601396665711877,0.03866198793779074
norm,0.3,1.5,78,β8,1,1.0224410081571877,1.0829792918273733,-0.060538283670185544
norm,0.3,1.5,78,β9,1,1.11727981047746,1.083541914468724,0.033737896008736
norm,0.3,1.5,78,β10,1,0.9686645952244523,1.0802495887936803,-0.11158499356922802
norm,0.3,1.5,79,β₀ (intercept),1,1.053423622030838,1.0865066437891673,-0.033083021758329334
norm,0.3,1.5,79,β1,1,1.010764758553597,0.9025178063954699,0.10824695215812719
norm,0.3,1.5,79,β2,1,0.9678888916094097,1.0691840535011101,-0.1012951618917004
norm,0.3,1.5,79,β3,1,1.0701756158231814,1.0291714764882183,0.04100413933496316
norm,0.3,1.5,79,β4,1,1.0069013630769983,1.0109769064387606,-0.004075543361762302
norm,0.3,1.5,79,β5,1,0.9672011566684966,0.9645177570381579,0.002683399630338701
norm,0.3,1.5,79,β6,1,0.9599408522501826,0.9746572743326027,-0.014716422082420189
norm,0.3,1.5,79,β7,1,1.0261392570584662,1.1389143259183392,-0.11277506885987298
norm,0.3,1.5,79,β8,1,1.0246467803012906,0.9893749119419575,0.03527186835933316
norm,0.3,1.5,79,β9,1,1.0174117722823117,1.0334387562236766,-0.016026983941364925
norm,0.3,1.5,79,β10,1,0.9736108871934017,0.9994156207475654,-0.025804733554163684
norm,0.3,1.5,8,β₀ (intercept),1,1.0010398424451545,0.9673519618472769,0.03368788059787764
norm,0.3,1.5,8,β1,1,0.9709735812148962,0.8706089677571415,0.10036461345775471
norm,0.3,1.5,8,β2,1,0.9381789962239222,1.0064266615684412,-0.06824766534451898
norm,0.3,1.5,8,β3,1,0.9969010031532503,0.994134733555195,0.00276626959805526
norm,0.3,1.5,8,β4,1,1.0067739279490135,1.0768463938194959,-0.07007246587048233
norm,0.3,1.5,8,β5,1,0.9992143898036218,1.0364056293976678,-0.03719123959404602
norm,0.3,1.5,8,β6,1,1.076102214530074,1.016657089380343,0.05944512514973099
norm,0.3,1.5,8,β7,1,0.9836774096217243,0.9442098722713709,0.039467537350353465
norm,0.3,1.5,8,β8,1,1.030416698259806,1.026207224920112,0.004209473339694014
norm,0.3,1.5,8,β9,1,0.973511704813771,0.9811347931812723,-0.007623088367501252
norm,0.3,1.5,8,β10,1,1.002035734958974,0.95063478951357,0.051400945445403856
norm,0.3,1.5,80,β₀ (intercept),1,0.9875137258621628,0.8672316818668248,0.12028204399533804
norm,0.3,1.5,80,β1,1,0.940601216868117,0.9221241890799785,0.018477027788138534
norm,0.3,1.5,80,β2,1,0.9991050482195614,0.9798627568705394,0.019242291349022
norm,0.3,1.5,80,β3,1,1.023496440719189,1.0191290987674453,0.0043673419517438195
norm,0.3,1.5,80,β4,1,1.0655134760591671,1.0656296496949715,-0.00011617363580440632
norm,0.3,1.5,80,β5,1,0.9715926118266438,0.8684531842882292,0.10313942753841465
norm,0.3,1.5,80,β6,1,0.9967438961593357,1.074962386201486,-0.07821849004215042
norm,0.3,1.5,80,β7,1,0.99468711548335,0.9573733416001312,0.03731377388321877
norm,0.3,1.5,80,β8,1,1.022056914357939,1.1047077342473821,-0.08265081988944312
norm,0.3,1.5,80,β9,1,0.9545423129691484,0.998443248339228,-0.04390093537007966
norm,0.3,1.5,80,β10,1,0.9907405234393492,1.003344065093184,-0.012603541653834816
norm,0.3,1.5,81,β₀ (intercept),1,0.9512555103283357,0.9484564306844843,0.0027990796438513987
norm,0.3,1.5,81,β1,1,0.9665849423814047,0.9222212100247484,0.04436373235665625
norm,0.3,1.5,81,β2,1,1.005572873654966,0.9838228868580359,0.021749986796930187
norm,0.3,1.5,81,β3,1,1.0526082092988602,1.0902125338247455,-0.03760432452588525
norm,0.3,1.5,81,β4,1,1.0729274476754218,1.215193217560189,-0.14226576988476713
norm,0.3,1.5,81,β5,1,0.9477437204947904,1.0478937436796494,-0.100150023184859
norm,0.3,1.5,81,β6,1,1.067621981985427,1.1358025999534644,-0.06818061796803754
norm,0.3,1.5,81,β7,1,0.947575314024009,0.8254624053332179,0.12211290869079106
norm,0.3,1.5,81,β8,1,0.9602353261735117,0.9284879210017203,0.03174740517179142
norm,0.3,1.5,81,β9,1,1.0647659206594575,1.0675754426939106,-0.0028095220344530603
norm,0.3,1.5,81,β10,1,0.9543373011759434,0.8970137838709522,0.05732351730499119
norm,0.3,1.5,82,β₀ (intercept),1,0.9887263854641923,1.045403057447542,-0.05667667198334958
norm,0.3,1.5,82,β1,1,1.0870859786969833,1.0021736207515826,0.08491235794540075
norm,0.3,1.5,82,β2,1,1.0344709887589536,1.111474230468509,-0.07700324170955541
norm,0.3,1.5,82,β3,1,1.0185768410100462,1.009293380494188,0.009283460515858266
norm,0.3,1.5,82,β4,1,1.0289717450912674,1.057337221081986,-0.02836547599071859
norm,0.3,1.5,82,β5,1,1.0469531435632893,1.0202105442163616,0.026742599346927687
norm,0.3,1.5,82,β6,1,0.932376948286864,0.9780413920964418,-0.04566444380957779
norm,0.3,1.5,82,β7,1,0.9342008299218154,0.8529220299364041,0.08127879998541132
norm,0.3,1.5,82,β8,1,0.9221029182777256,0.9595467394873455,-0.037443821209619865
norm,0.3,1.5,82,β9,1,1.0570835947871553,1.059191646963071,-0.002108052175915809
norm,0.3,1.5,82,β10,1,0.9834645571475754,0.92825240763337,0.05521214951420539
norm,0.3,1.5,83,β₀ (intercept),1,1.0024858918219186,1.0632126917180897,-0.060726799896171135
norm,0.3,1.5,83,β1,1,0.9461187223405134,0.9028272403270252,0.0432914820134882
norm,0.3,1.5,83,β2,1,0.9958035624966977,1.0226907668330987,-0.026887204336401016
norm,0.3,1.5,83,β3,1,0.9846904651239108,1.0984610663933847,-0.11377060126947391
norm,0.3,1.5,83,β4,1,1.0286004690759871,1.0174024720356196,0.011197997040367502
norm,0.3,1.5,83,β5,1,1.024764838387206,1.0425310150697444,-0.017766176682538548
norm,0.3,1.5,83,β6,1,0.9845585137258968,0.9267258069344094,0.05783270679148733
norm,0.3,1.5,83,β7,1,1.0316482383559158,0.9456339888432788,0.08601424951263703
norm,0.3,1.5,83,β8,1,0.9763801143182963,0.8912742436052603,0.08510587071303599
norm,0.3,1.5,83,β9,1,1.0327894754356142,0.9988668478315547,0.03392262760405951
norm,0.3,1.5,83,β10,1,1.0527450446186493,1.1114175863474651,-0.058672541728815863
norm,0.3,1.5,84,β₀ (intercept),1,1.0940023137890134,1.0679607420220198,0.02604157176699351
norm,0.3,1.5,84,β1,1,0.9997082323121822,0.9854552243196426,0.01425300799253959
norm,0.3,1.5,84,β2,1,1.0611159514596822,1.0541460864778442,0.006969864981837937
norm,0.3,1.5,84,β3,1,0.9813574616772536,1.0607425898479503,-0.07938512817069676
norm,0.3,1.5,84,β4,1,0.9980891408966588,1.0245000398639987,-0.026410898967339946
norm,0.3,1.5,84,β5,1,0.9287338885424412,0.9280616532559535,0.0006722352864877434
norm,0.3,1.5,84,β6,1,0.9980633482959363,0.9059934973683353,0.092069850927601
norm,0.3,1.5,84,β7,1,0.9472737119441541,0.7977904616222248,0.14948325032192933
norm,0.3,1.5,84,β8,1,1.0375421439354133,1.035421023500708,0.002121120434705359
norm,0.3,1.5,84,β9,1,1.0258803558879348,1.077628040982681,-0.051747685094746254
norm,0.3,1.5,84,β10,1,1.053712191726579,1.1636290381354106,-0.10991684640883159
norm,0.3,1.5,85,β₀ (intercept),1,0.981492480412677,0.9799697552522887,0.0015227251603883163
norm,0.3,1.5,85,β1,1,0.9710889661318053,0.8546006865513424,0.11648827958046293
norm,0.3,1.5,85,β2,1,0.9386910843995997,0.9099226582384108,0.02876842616118891
norm,0.3,1.5,85,β3,1,1.0101553110362258,1.046037887559923,-0.035882576523697196
norm,0.3,1.5,85,β4,1,1.0590055910894196,1.0542511718094905,0.004754419279929145
norm,0.3,1.5,85,β5,1,1.012579748983899,1.0491674458242903,-0.036587696840391315
norm,0.3,1.5,85,β6,1,1.0100576435696005,0.9421023147885006,0.06795532878109989
norm,0.3,1.5,85,β7,1,0.9932467585892529,1.0759137569076194,-0.08266699831836644
norm,0.3,1.5,85,β8,1,0.9487354986812965,1.0660467016957678,-0.11731120301447129
norm,0.3,1.5,85,β9,1,1.0860211434187632,1.0918338145126483,-0.005812671093885058
norm,0.3,1.5,85,β10,1,0.9480804166270517,0.9344577389895052,0.013622677637546432
norm,0.3,1.5,86,β₀ (intercept),1,1.0666867443334973,1.1313324587593447,-0.06464571442584743
norm,0.3,1.5,86,β1,1,0.9105595781652006,1.0216948378004336,-0.11113525963523296
norm,0.3,1.5,86,β2,1,0.9903737726060009,1.0068546251723718,-0.016480852566370885
norm,0.3,1.5,86,β3,1,0.9830818623510427,1.047969846966156,-0.06488798461511336
norm,0.3,1.5,86,β4,1,1.0777674916299234,1.0357597553166693,0.04200773631325405
norm,0.3,1.5,86,β5,1,1.016460724972182,0.9801736980797952,0.03628702689238683
norm,0.3,1.5,86,β6,1,0.9842469415641124,0.9361986292242127,0.0480483123398997
norm,0.3,1.5,86,β7,1,1.014752113980701,0.9976263073886694,0.017125806592031556
norm,0.3,1.5,86,β8,1,0.9707277243726746,0.998008441461302,-0.027280717088627338
norm,0.3,1.5,86,β9,1,0.9528442272238667,0.9401313308612262,0.012712896362640502
norm,0.3,1.5,86,β10,1,1.0787161968419963,1.0333138444567693,0.04540235238522694
norm,0.3,1.5,87,β₀ (intercept),1,1.0302721517220153,1.0349918145353094,-0.004719662813294168
norm,0.3,1.5,87,β1,1,1.0916089645645415,1.0063427758491619,0.08526618871537961
norm,0.3,1.5,87,β2,1,0.9921988194427138,1.0821356803214113,-0.08993686087869746
norm,0.3,1.5,87,β3,1,1.0370501031295114,1.0021038469364747,0.03494625619303671
norm,0.3,1.5,87,β4,1,0.9955033191544413,1.0337418587783598,-0.03823853962391843
norm,0.3,1.5,87,β5,1,1.0109168875690921,0.8725064464489882,0.13841044112010392
norm,0.3,1.5,87,β6,1,1.004975372108152,1.0301389883184602,-0.02516361621030816
norm,0.3,1.5,87,β7,1,1.0228246871300188,1.0352652207201338,-0.012440533590114988
norm,0.3,1.5,87,β8,1,0.9779034891799228,0.9083410760492417,0.06956241313068101
norm,0.3,1.5,87,β9,1,0.9736761501814352,0.9998880461818977,-0.026211896000462587
norm,0.3,1.5,87,β10,1,0.95506942906449,0.8943390333864996,0.060730395677990434
norm,0.3,1.5,88,β₀ (intercept),1,0.9885800487812342,1.0399993021881897,-0.05141925340695552
norm,0.3,1.5,88,β1,1,0.9899755516122684,0.9327422067781033,0.05723334483416509
norm,0.3,1.5,88,β2,1,1.024048652343264,1.087007829669226,-0.06295917732596212
norm,0.3,1.5,88,β3,1,1.026026229736998,0.9566433876756295,0.06938284206136847
norm,0.3,1.5,88,β4,1,1.0819478067824762,1.1146677063344674,-0.03271989955199128
norm,0.3,1.5,88,β5,1,1.0000704997356442,1.0810346612352857,-0.08096416149964147
norm,0.3,1.5,88,β6,1,0.9213703441616875,0.936899239651765,-0.015528895490077521
norm,0.3,1.5,88,β7,1,0.9633462840703622,1.0189680323204982,-0.055621748250135994
norm,0.3,1.5,88,β8,1,0.9697473092675893,0.9266629703186274,0.04308433894896191
norm,0.3,1.5,88,β9,1,0.9639306582569914,0.9293188879820516,0.03461177027493978
norm,0.3,1.5,88,β10,1,1.043635973681491,1.1140423777176538,-0.07040640403616272
norm,0.3,1.5,89,β₀ (intercept),1,0.955148909250171,0.9399921608988671,0.015156748351303984
norm,0.3,1.5,89,β1,1,1.0399878995939704,0.9410284870903712,0.09895941250359919
norm,0.3,1.5,89,β2,1,1.0478811033161417,0.9325111561387067,0.11536994717743498
norm,0.3,1.5,89,β3,1,1.003835140916706,1.097357639283584,-0.09352249836687809
norm,0.3,1.5,89,β4,1,1.006188928250302,1.0181094333112277,-0.011920505060925679
norm,0.3,1.5,89,β5,1,0.9740295403595708,1.0656045452631109,-0.09157500490354009
norm,0.3,1.5,89,β6,1,0.921464769929637,0.9836075960523681,-0.06214282612273114
norm,0.3,1.5,89,β7,1,0.982160128550632,0.8554499123225017,0.12671021622813028
norm,0.3,1.5,89,β8,1,0.9651088811886388,0.8871996895888529,0.07790919159978593
norm,0.3,1.5,89,β9,1,1.0648462337335332,1.0834527392112927,-0.01860650547775955
norm,0.3,1.5,89,β10,1,1.0422422571028798,0.977615344343908,0.06462691275897181
norm,0.3,1.5,9,β₀ (intercept),1,0.9689994042328316,0.9539114848206443,0.015087919412187345
norm,0.3,1.5,9,β1,1,1.011146002791369,0.8137915577758122,0.19735444501555677
norm,0.3,1.5,9,β2,1,0.9735811405743369,1.0889405413237911,-0.11535940074945428
norm,0.3,1.5,9,β3,1,0.9653958061320678,1.029092196106258,-0.06369638997419025
norm,0.3,1.5,9,β4,1,0.9600487896252983,1.0540108614578703,-0.09396207183257199
norm,0.3,1.5,9,β5,1,1.0169576900598678,0.9600656441367191,0.05689204592314867
norm,0.3,1.5,9,β6,1,0.9322255267369489,0.8788223798370539,0.053403146899895004
norm,0.3,1.5,9,β7,1,0.9678195790855499,1.0557802969957346,-0.08796071791018467
norm,0.3,1.5,9,β8,1,1.0916895474980801,1.023126976555255,0.06856257094282503
norm,0.3,1.5,9,β9,1,1.0190511080599494,1.0525704474107351,-0.03351933935078577
norm,0.3,1.5,9,β10,1,0.9525034633395945,1.0049111329891025,-0.05240766964950805
norm,0.3,1.5,90,β₀ (intercept),1,1.0040404367369715,0.9581294558545805,0.045910980882390984
norm,0.3,1.5,90,β1,1,0.9875400669866928,0.9643933325547077,0.023146734431985116
norm,0.3,1.5,90,β2,1,1.0025394365813933,0.9407033246024268,0.061836111978966546
norm,0.3,1.5,90,β3,1,1.0215329015087904,1.005149178639089,0.016383722869701467
norm,0.3,1.5,90,β4,1,1.0637975842043148,1.052102416221532,0.011695167982782806
norm,0.3,1.5,90,β5,1,0.9639884746671944,0.9720194657911622,-0.008030991123967768
norm,0.3,1.5,90,β6,1,0.9007529828832705,0.9907800843230156,-0.09002710143974502
norm,0.3,1.5,90,β7,1,0.9755291744200758,0.9334901780727818,0.04203899634729402
norm,0.3,1.5,90,β8,1,1.01644543237665,1.0752993668310098,-0.05885393445435971
norm,0.3,1.5,90,β9,1,0.9803259368600687,1.0578936932704002,-0.07756775641033142
norm,0.3,1.5,90,β10,1,0.9919466858905763,0.9691672474282536,0.022779438462322776
norm,0.3,1.5,91,β₀ (intercept),1,0.9546003098501178,0.8685976660545298,0.08600264379558797
norm,0.3,1.5,91,β1,1,1.0131367945245267,1.1520745979789548,-0.1389378034544282
norm,0.3,1.5,91,β2,1,1.0334763289103988,0.9822521042255596,0.051224224684839115
norm,0.3,1.5,91,β3,1,0.9998623209375104,1.0941134161878057,-0.09425109525029529
norm,0.3,1.5,91,β4,1,1.00262748411274,1.0599273188578735,-0.05729983474513345
norm,0.3,1.5,91,β5,1,1.0054849851035905,0.9558068734831188,0.049678111620471754
norm,0.3,1.5,91,β6,1,0.9878021034825226,0.9332302088564649,0.054571894626057715
norm,0.3,1.5,91,β7,1,0.9057034980550508,0.7686796239790455,0.13702387407600525
norm,0.3,1.5,91,β8,1,1.0078035719763767,1.0634231105830776,-0.05561953860670088
norm,0.3,1.5,91,β9,1,0.9865233893166917,0.9753994151676979,0.011123974148993798
norm,0.3,1.5,91,β10,1,0.9701744433543096,0.9154933623873702,0.054681080966939355
norm,0.3,1.5,92,β₀ (intercept),1,0.9831707984240236,0.9450408631796321,0.038129935244391455
norm,0.3,1.5,92,β1,1,0.9945968647317658,1.0899844778975067,-0.09538761316574096
norm,0.3,1.5,92,β2,1,1.025634950044727,1.0251031053412114,0.0005318447035156382
norm,0.3,1.5,92,β3,1,1.0869898400936957,1.1143906096303495,-0.027400769536653824
norm,0.3,1.5,92,β4,1,1.0132919588552005,1.0186372570925815,-0.0053452982373809466
norm,0.3,1.5,92,β5,1,1.004101319522825,0.9654298521400042,0.03867146738282079
norm,0.3,1.5,92,β6,1,0.9422169927526947,0.9548795763360917,-0.012662583583397002
norm,0.3,1.5,92,β7,1,1.0176752481853868,1.0245396545008056,-0.006864406315418847
norm,0.3,1.5,92,β8,1,1.0404504708068054,1.031064983814824,0.009385486991981384
norm,0.3,1.5,92,β9,1,0.9338189446450778,0.9125651355860799,0.021253809058997875
norm,0.3,1.5,92,β10,1,0.9944291557256408,1.0044582779154352,-0.010029122189794348
norm,0.3,1.5,93,β₀ (intercept),1,1.0092319014826083,1.016977274632558,-0.007745373149949719
norm,0.3,1.5,93,β1,1,1.1274890609267556,1.184899651099923,-0.05741059017316741
norm,0.3,1.5,93,β2,1,0.9701346710455097,0.9578976092966403,0.012237061748869404
norm,0.3,1.5,93,β3,1,0.8941938715642241,1.0249078126455606,-0.1307139410813365
norm,0.3,1.5,93,β4,1,0.9992642128453585,0.9962933403863062,0.002970872459052254
norm,0.3,1.5,93,β5,1,0.9492628696428697,0.9233447136480035,0.025918155994866132
norm,0.3,1.5,93,β6,1,0.9835605693474602,0.9907977924557125,-0.007237223108252366
norm,0.3,1.5,93,β7,1,1.0452907722666231,0.9866215771718342,0.05866919509478896
norm,0.3,1.5,93,β8,1,1.046647354204594,0.9842679032814692,0.0623794509231248
norm,0.3,1.5,93,β9,1,0.9895694617153116,1.023156845499463,-0.03358738378415149
norm,0.3,1.5,93,β10,1,0.9710484215341079,0.8251111942150935,0.14593722731901437
norm,0.3,1.5,94,β₀ (intercept),1,1.005319094174366,1.0605615214288844,-0.055242427254518445
norm,0.3,1.5,94,β1,1,0.9442130529179087,0.9215502657760178,0.02266278714189085
norm,0.3,1.5,94,β2,1,1.0463297249116068,1.0762854262202568,-0.029955701308649996
norm,0.3,1.5,94,β3,1,1.0172582127150216,1.0192530141108598,-0.001994801395838186
norm,0.3,1.5,94,β4,1,1.0034078040854306,1.0152870951950324,-0.01187929110960173
norm,0.3,1.5,94,β5,1,1.0131916584874436,1.0602223815423422,-0.04703072305489853
norm,0.3,1.5,94,β6,1,0.9227273277403616,0.9597392490330293,-0.03701192129266773
norm,0.3,1.5,94,β7,1,1.015131505882088,1.0427772218146918,-0.027645715932603787
norm,0.3,1.5,94,β8,1,1.02668878496169,1.0596260715962296,-0.03293728663453965
norm,0.3,1.5,94,β9,1,0.972650022621706,1.0149590328931863,-0.042309010271480374
norm,0.3,1.5,94,β10,1,0.9919859365101213,0.9892323848870783,0.002753551623043027
norm,0.3,1.5,95,β₀ (intercept),1,0.9521198361494626,1.029552381134286,-0.07743254498482333
norm,0.3,1.5,95,β1,1,0.9941517845692425,1.0354309861086606,-0.04127920153941811
norm,0.3,1.5,95,β2,1,0.9724241675101033,1.034353009920841,-0.061928842410737595
norm,0.3,1.5,95,β3,1,0.9868004847970399,0.9849837693738446,0.001816715423195281
norm,0.3,1.5,95,β4,1,1.0169026154762648,0.973882657601581,0.04301995787468382
norm,0.3,1.5,95,β5,1,1.0234184305849068,1.0762081980133968,-0.052789767428490064
norm,0.3,1.5,95,β6,1,1.0219688664671696,1.0124296265429398,0.009539239924229781
norm,0.3,1.5,95,β7,1,1.032280990170089,1.0685577014450511,-0.03627671127496224
norm,0.3,1.5,95,β8,1,1.0364704871456847,0.963902043437115,0.07256844370856963
norm,0.3,1.5,95,β9,1,1.020993522794359,1.0210750725694375,-8.154977507857097e-05
norm,0.3,1.5,95,β10,1,0.8814256756545822,0.8391983746871867,0.042227300967395465
norm,0.3,1.5,96,β₀ (intercept),1,1.0006523951357897,0.9938155252929649,0.006836869842824833
