method,rho,sigma_2,rep,r2_od,r2_sd,r2_diff,ci_overlap_pct
norm,0.3,2.0,46,0.9477741137893463,0.9490822687660359,-0.0013081549766895684,60.33103533928753
norm,0.3,2.0,47,0.9438623515881048,0.9405194174058317,0.0033429341822731606,67.64930145275041
norm,0.3,2.0,48,0.9486756077071983,0.954349149718654,-0.005673542011455757,72.06954702907018
norm,0.3,2.0,49,0.9506928483152715,0.9432685899351693,0.007424258380102189,69.88799947708068
norm,0.3,2.0,5,0.9497029494074802,0.9458457559065946,0.0038571935008856473,77.80405673843262
norm,0.3,2.0,50,0.9527338896542777,0.9566089983955298,-0.0038751087412520757,66.58931455681513
norm,0.3,2.0,51,0.9508243473774775,0.9506819369590153,0.00014241041846219105,69.14556112718103
norm,0.3,2.0,52,0.9472093834599528,0.9483668935908495,-0.0011575101308967106,63.239684699079376
norm,0.3,2.0,53,0.950173626008879,0.9458088764589548,0.004364749549924163,71.84142898979562
norm,0.3,2.0,54,0.9509062466983834,0.9502604482624076,0.0006457984359757862,75.60018603847315
norm,0.3,2.0,55,0.9470174944772536,0.946118529807364,0.0008989646698895903,70.69048455247892
norm,0.3,2.0,56,0.9462109894170803,0.9495299350346833,-0.003318945617603042,66.73826956494564
norm,0.3,2.0,57,0.955443154883987,0.9584507212414192,-0.0030075663574321565,68.34910435426168
norm,0.3,2.0,58,0.944761953747364,0.950994666467113,-0.006232712719748901,64.6594308439114
norm,0.3,2.0,59,0.9482691275029301,0.9444316079982599,0.0038375195046702615,81.00183641142247
norm,0.3,2.0,6,0.9439584823617673,0.9419715379035595,0.0019869444582077955,72.39750426193767
norm,0.3,2.0,60,0.9432853815722918,0.9408731897832096,0.002412191789082252,70.72667967711945
norm,0.3,2.0,61,0.9515198013832727,0.943653503767728,0.007866297615544693,67.23288766570876
norm,0.3,2.0,62,0.9519404825247241,0.9508663735966201,0.0010741089281040006,68.2485230357619
norm,0.3,2.0,63,0.9501229067253674,0.9560211241157306,-0.005898217390363225,75.93470993906473
norm,0.3,2.0,64,0.9434363460350482,0.949518923972285,-0.006082577937236766,60.45171258546376
norm,0.3,2.0,65,0.9520938613416738,0.9507152754262151,0.0013785859154586966,65.2085007960198
norm,0.3,2.0,66,0.9483743541406607,0.9528096033187686,-0.004435249178107892,77.21350316908213
norm,0.3,2.0,67,0.956244972863973,0.9601639535842806,-0.003918980720307608,73.65048782854782
norm,0.3,2.0,68,0.955710438037029,0.9581608993901493,-0.0024504613531202146,77.24553612591383
norm,0.3,2.0,69,0.9471124836470459,0.9525413149743047,-0.0054288313272587985,67.48949470594883
norm,0.3,2.0,7,0.9515670340218111,0.9519552559236868,-0.00038822190187570715,81.71249080917245
norm,0.3,2.0,70,0.948174553661165,0.9549045625454967,-0.0067300088843317285,60.61067250185162
norm,0.3,2.0,71,0.9509201266195197,0.9486939420562389,0.002226184563280831,75.768945604951
norm,0.3,2.0,72,0.9495767040761509,0.9440534755232523,0.0055232285528986624,75.57509749800924
norm,0.3,2.0,73,0.9564327687656412,0.9568551425237147,-0.0004223737580735243,55.678750374420446
norm,0.3,2.0,74,0.9553591983481978,0.9540307758469218,0.001328422501276072,67.18878097912192
norm,0.3,2.0,75,0.9472983994538313,0.9432031207116466,0.004095278742184738,58.73220144962834
norm,0.3,2.0,76,0.944256465941253,0.9467935538270649,-0.0025370878858118617,68.86918675653216
norm,0.3,2.0,77,0.9495454401202308,0.9454201867635972,0.004125253356633607,71.77554151712405
norm,0.3,2.0,78,0.9515727009473498,0.9479032515101654,0.003669449437184391,62.70965789309646
norm,0.3,2.0,79,0.9469160310285641,0.9501074699964621,-0.003191438967897975,52.94177811005043
norm,0.3,2.0,8,0.9465982727966381,0.939366766235662,0.007231506560976153,75.30676442251081
norm,0.3,2.0,80,0.9519489751552271,0.9473391617144294,0.004609813440797694,82.16342810043417
norm,0.3,2.0,81,0.9439583571669652,0.9374773657642479,0.0064809914027172955,66.66072479874695
norm,0.3,2.0,82,0.9495136475299062,0.9478376742449268,0.0016759732849793707,69.20069254261752
norm,0.3,2.0,83,0.9518040227815797,0.9567474041273781,-0.004943381345798414,66.93532519488443
norm,0.3,2.0,84,0.944037237740931,0.9480795385582075,-0.004042300817276523,71.79673817814538
norm,0.3,2.0,85,0.941447302100388,0.9415599384668224,-0.00011263636643443764,73.17733139106255
norm,0.3,2.0,86,0.9517168925760933,0.9524794456513079,-0.000762553075214667,89.17391652315875
norm,0.3,2.0,87,0.9579523271269145,0.9642063083826932,-0.006253981255778696,75.1432882331195
norm,0.3,2.0,88,0.9428835860451796,0.942033178066386,0.0008504079787936547,74.13098576140648
norm,0.3,2.0,89,0.9462067408035958,0.9441001062255596,0.0021066345780361706,77.22080980164428
norm,0.3,2.0,9,0.9463607460005206,0.9442349723394734,0.002125773661047159,67.3939818911359
norm,0.3,2.0,90,0.9515474878825659,0.9473094827619992,0.004238005120566712,72.48513633612198
norm,0.3,2.0,91,0.9523953133521403,0.9495659094063007,0.002829403945839637,77.54394952510634
norm,0.3,2.0,92,0.9551020598660697,0.9530182430427594,0.0020838168233102694,79.17352747625806
norm,0.3,2.0,93,0.9469560398103308,0.9389185348764654,0.008037504933865458,62.09453565077687
norm,0.3,2.0,94,0.9502645451163769,0.9453296826573379,0.004934862459039069,58.446610199461766
norm,0.3,2.0,95,0.9520920742212948,0.9528593869345944,-0.0007673127132995505,69.09770993118073
norm,0.3,2.0,96,0.941261899775576,0.940264743830857,0.0009971559447189415,82.05787542593373
norm,0.3,2.0,97,0.9461689428999203,0.9414221616358108,0.004746781264109434,75.96154687237232
norm,0.3,2.0,98,0.9543401544127061,0.9546051635226268,-0.0002650091099206664,77.06434379234824
norm,0.3,2.0,99,0.9497109012475431,0.9492013672255712,0.0005095340219718469,70.97534241692767
norm,0.6,1.0,1,0.9847682908971731,0.9849452745024061,-0.00017698360523299428,73.40272131451407
norm,0.6,1.0,10,0.9848551381880659,0.9857448438868882,-0.0008897056988222962,68.28703497749481
norm,0.6,1.0,100,0.9841801077392272,0.9859029355073818,-0.0017228277681546889,69.28856317241893
norm,0.6,1.0,11,0.9849134477565836,0.9845020438503774,0.00041140390620619804,57.69659363027594
norm,0.6,1.0,12,0.9846587782385223,0.9830881158106778,0.001570662427844538,68.37318899038061
norm,0.6,1.0,13,0.9848493388785269,0.9846950386113329,0.00015430026719398526,69.14511568504828
norm,0.6,1.0,14,0.9864552454497751,0.9870079371272777,-0.0005526916775026036,85.87780676059734
norm,0.6,1.0,15,0.9845467936031369,0.985387018595745,-0.0008402249926080518,72.7093618926479
norm,0.6,1.0,16,0.9847890681807014,0.9832748829036706,0.001514185277030844,62.994329054249675
norm,0.6,1.0,17,0.9840677463876809,0.9844484802498275,-0.0003807338621465428,68.8910261592109
norm,0.6,1.0,18,0.9811220796736392,0.9804255059138411,0.0006965737597980359,64.08305425226256
norm,0.6,1.0,19,0.9862267748386291,0.9874664824643934,-0.001239707625764308,64.06356097594129
norm,0.6,1.0,2,0.9862279162260592,0.985459595652895,0.0007683205731642273,79.2276149244308
norm,0.6,1.0,20,0.9846373753688232,0.9848926313925573,-0.0002552560237341073,71.36644234680006
norm,0.6,1.0,21,0.9857589502040947,0.9844743982450787,0.0012845519590160004,88.14075762669414
norm,0.6,1.0,22,0.9834685943540256,0.9818469437840512,0.00162165056997432,61.763830422920506
norm,0.6,1.0,23,0.9852120811878962,0.9871358774740915,-0.0019237962861953228,80.31288059464657
norm,0.6,1.0,24,0.9833087001654767,0.9848031524503063,-0.0014944522848295838,77.97426194803963
norm,0.6,1.0,25,0.9832779567624219,0.9846802458490964,-0.001402289086674502,62.71950924277776
norm,0.6,1.0,26,0.9838123357684483,0.9816116676247102,0.0022006681437380937,81.56886852523961
norm,0.6,1.0,27,0.9852534230172403,0.9852826845383791,-2.9261521138801427e-05,67.65664741547072
norm,0.6,1.0,28,0.9848954723366293,0.9866945017689666,-0.0017990294323372291,71.29406288730961
norm,0.6,1.0,29,0.9862849767681592,0.9849351782291221,0.0013497985390370504,57.51797808910318
norm,0.6,1.0,3,0.9840449870269561,0.9811730725711613,0.0028719144557948217,67.01645300197573
norm,0.6,1.0,30,0.9860544490252455,0.9837895736141915,0.0022648754110540237,71.3582576682256
norm,0.6,1.0,31,0.9851462572732594,0.9846609258441366,0.00048533142912288163,85.2572434500103
norm,0.6,1.0,32,0.9858367144366678,0.9853473072953733,0.0004894071412944179,75.22436548303406
norm,0.6,1.0,33,0.9841578364519226,0.9844907852528126,-0.00033294880089007606,74.08636145417748
norm,0.6,1.0,34,0.9852597202723701,0.9857317435232125,-0.0004720232508423905,73.07949573608865
norm,0.6,1.0,35,0.9840428913670285,0.9843302425923782,-0.0002873512253497301,76.88504524282641
norm,0.6,1.0,36,0.9848589170255452,0.9852712953857862,-0.0004123783602409947,73.40815116551497
norm,0.6,1.0,37,0.9836998682084139,0.9842052341787858,-0.0005053659703718738,75.35654599964168
norm,0.6,1.0,38,0.9855125985294779,0.9856504624343433,-0.00013786390486536515,75.8255757801384
norm,0.6,1.0,39,0.9830773370331457,0.9838912119857499,-0.0008138749526042099,78.43897089200324
norm,0.6,1.0,4,0.9832268395100947,0.9848809340341032,-0.0016540945240084426,69.62624733558667
norm,0.6,1.0,40,0.9846849105291807,0.9821824684478718,0.0025024420813088977,71.5689481219892
norm,0.6,1.0,41,0.9829096389518828,0.983726997406842,-0.0008173584549592272,83.43324295749156
norm,0.6,1.0,42,0.9837545548397769,0.9836330627062011,0.0001214921335758179,72.10437690443443
norm,0.6,1.0,43,0.9861826195338549,0.9865708932523901,-0.00038827371853522585,54.58245002565458
norm,0.6,1.0,44,0.9850935822545771,0.9843089958593737,0.0007845863952034016,61.93589484462112
norm,0.6,1.0,45,0.9843087740113983,0.9848211563915682,-0.000512382380169929,66.73585859115467
norm,0.6,1.0,46,0.9850583563028904,0.9855699592896132,-0.0005116029867228145,69.20150221588135
norm,0.6,1.0,47,0.9846412210210503,0.985782217886974,-0.0011409968659236158,68.07048698176368
norm,0.6,1.0,48,0.9851748254709265,0.9857131967484796,-0.0005383712775530736,79.45185573491167
norm,0.6,1.0,49,0.9850910266797891,0.9855045433092318,-0.0004135166294426673,72.96511453706333
norm,0.6,1.0,5,0.9858518536482322,0.9848223732177903,0.0010294804304419314,80.81002552457448
norm,0.6,1.0,50,0.9863261338047874,0.9853388124671095,0.0009873213376778711,77.9652729727523
norm,0.6,1.0,51,0.986200103234959,0.985673091669771,0.0005270115651879737,67.80701542779735
norm,0.6,1.0,52,0.9836011335431117,0.9850407490175829,-0.0014396154744711342,70.98582698615583
norm,0.6,1.0,53,0.9857597609309863,0.9866739621548738,-0.000914201223887523,69.19543554275049
norm,0.6,1.0,54,0.9833539624566956,0.9826967306788481,0.000657231777847489,78.3292274208586
norm,0.6,1.0,55,0.985635703015359,0.9852547461036465,0.00038095691171247115,75.15749516415173
norm,0.6,1.0,56,0.9846320248703687,0.9836367815669372,0.0009952433034314812,76.72511731973998
norm,0.6,1.0,57,0.9857163821848672,0.9849201796882099,0.00079620249665735,71.3671226151501
norm,0.6,1.0,58,0.9849891847465172,0.9847145226569153,0.00027466208960191807,67.96880618716281
norm,0.6,1.0,59,0.9845501211056861,0.9866886721882044,-0.0021385510825183696,72.39053725668876
norm,0.6,1.0,6,0.9834929391224939,0.9833358992035449,0.00015703991894899794,69.15127732983449
norm,0.6,1.0,60,0.9843868580048679,0.9831670948267368,0.0012197631781311058,71.14330876222861
norm,0.6,1.0,61,0.9849331374533261,0.9839981499343999,0.000934987518926178,54.102599889873225
norm,0.6,1.0,62,0.9851024852145689,0.9841335640011473,0.0009689212134216252,81.46492315268536
norm,0.6,1.0,63,0.9855933221735723,0.9853767874964118,0.0002165346771605403,66.82663508516107
norm,0.6,1.0,64,0.9856867254778637,0.9840315871561497,0.0016551383217140447,67.3792010572222
norm,0.6,1.0,65,0.9836354306831829,0.9847490551275955,-0.001113624444412542,73.78245396544088
norm,0.6,1.0,66,0.9851329414277312,0.984266085368181,0.0008668560595501695,77.14992277918206
norm,0.6,1.0,67,0.9858656297805618,0.9869564302005326,-0.0010908004199707833,84.32341729440455
norm,0.6,1.0,68,0.98443634757148,0.9831792889920145,0.0012570585794655642,76.84630536253849
norm,0.6,1.0,69,0.9862266698910224,0.984019748117054,0.0022069217739684177,72.73951323534068
norm,0.6,1.0,7,0.9860955138171043,0.9859262437819084,0.00016927003519584538,60.561540619863386
norm,0.6,1.0,70,0.9858918434740237,0.9855107901409782,0.00038105333304550015,67.35702111110633
norm,0.6,1.0,71,0.9849718275950278,0.9851946294993331,-0.00022280190430534752,72.2152274482781
norm,0.6,1.0,72,0.9858028013523179,0.9869887102348016,-0.0011859088824837105,59.24126064085049
norm,0.6,1.0,73,0.9856420628252368,0.9847111301571108,0.0009309326681260499,72.58922891358542
norm,0.6,1.0,74,0.9852542125982527,0.9847997861093123,0.00045442648894045146,69.31139007381387
norm,0.6,1.0,75,0.9844816030551441,0.9832657203844595,0.0012158826706846204,74.21761319043851
norm,0.6,1.0,76,0.9835632774002119,0.983464248601027,9.902879918488594e-05,74.95620503570338
norm,0.6,1.0,77,0.9859561090018061,0.9882354480098531,-0.002279339008046999,73.11715911749897
norm,0.6,1.0,78,0.984898268504538,0.9859350982533284,-0.00103682974879038,68.66751099272793
norm,0.6,1.0,79,0.9862718567172497,0.9869773132975288,-0.0007054565802790957,67.15105471921473
norm,0.6,1.0,8,0.9853542129999362,0.9841956530504106,0.0011585599495256282,76.30852107195783
norm,0.6,1.0,80,0.9851068735020564,0.9859682216181077,-0.0008613481160513192,63.20568820377338
norm,0.6,1.0,81,0.9858561669652227,0.9828950802044227,0.0029610867607999802,60.43167933789002
norm,0.6,1.0,82,0.9845666800433117,0.9830579850477791,0.0015086949955326334,80.2393596441077
norm,0.6,1.0,83,0.9861264802338728,0.9872709157925158,-0.0011444355586429644,81.90035528155121
norm,0.6,1.0,84,0.9848618070111919,0.985368121619631,-0.0005063146084391956,70.0768886527489
norm,0.6,1.0,85,0.9847513899355366,0.9842701667299097,0.00048122320562682397,62.46472904366131
norm,0.6,1.0,86,0.984377258462795,0.9861994789519474,-0.0018222204891523708,85.37535764181501
norm,0.6,1.0,87,0.9847929864607393,0.9850014406358167,-0.0002084541750774216,73.8210982327975
norm,0.6,1.0,88,0.9827347170169063,0.9833947345749363,-0.0006600175580300238,72.81810632725185
norm,0.6,1.0,89,0.9840130657734791,0.9846458952034037,-0.0006328294299245973,73.35432746873136
norm,0.6,1.0,9,0.9852063835437316,0.9857907445334347,-0.0005843609897031588,74.13067763791294
norm,0.6,1.0,90,0.9857757764069406,0.9853397776316729,0.0004359987752676764,66.65577361482788
norm,0.6,1.0,91,0.9833761459143773,0.9819664608003011,0.0014096851140761313,73.64708613076331
norm,0.6,1.0,92,0.9859774707692681,0.9850243410511245,0.0009531297181436527,64.67462232894289
norm,0.6,1.0,93,0.9835313544671982,0.9852051197463011,-0.0016737652791029012,70.1713943778615
norm,0.6,1.0,94,0.9848930675585004,0.9847848541309908,0.00010821342750955143,73.79064138929398
norm,0.6,1.0,95,0.9832410238020933,0.9817300032334099,0.0015110205686834632,62.502711014995015
norm,0.6,1.0,96,0.9821133911744151,0.9834224520021279,-0.0013090608277127602,81.51790062444972
norm,0.6,1.0,97,0.9848054029230623,0.9830685350767657,0.0017368678462965637,70.94828499466718
norm,0.6,1.0,98,0.9851447830977411,0.9866977055336872,-0.0015529224359460692,62.05200231982219
norm,0.6,1.0,99,0.9827639564711117,0.984423798024261,-0.0016598415531493549,72.67503494965142
norm,0.6,1.5,1,0.9791478837428865,0.9746138891300565,0.004533994612829995,84.30480622476863
norm,0.6,1.5,10,0.9761983319817038,0.977030492625599,-0.0008321606438952411,73.56324263811729
norm,0.6,1.5,100,0.9788643995584281,0.9784194743668861,0.0004449251915419339,74.08971807058917
norm,0.6,1.5,11,0.9777813624165533,0.9810239630512819,-0.0032426006347285874,75.61890702612251
norm,0.6,1.5,12,0.9778315807075221,0.9780008517917272,-0.00016927108420516923,65.7487388982558
norm,0.6,1.5,13,0.9760071770207372,0.9779675705351086,-0.0019603935143713835,71.49324146649928
norm,0.6,1.5,14,0.9783427364505314,0.9778054620626884,0.000537274387843012,66.10812147002447
norm,0.6,1.5,15,0.9747645214194842,0.9772432426217668,-0.002478721202282541,66.53424124101302
norm,0.6,1.5,16,0.9776513440659069,0.9773762429212693,0.0002751011446375795,79.10441474820765
norm,0.6,1.5,17,0.9784798126885537,0.9754126774996602,0.003067135188893455,74.82019644097029
norm,0.6,1.5,18,0.9767025856428508,0.9782822098748735,-0.001579624232022625,79.1865675437078
norm,0.6,1.5,19,0.9750162183890616,0.9731031989846395,0.0019130194044221227,70.2645889093036
norm,0.6,1.5,2,0.9781514511314501,0.9819257456623162,-0.0037742945308660847,80.82502148254147
norm,0.6,1.5,20,0.976357102885634,0.9748457923764017,0.0015113105092323664,70.31216566539922
norm,0.6,1.5,21,0.977182265845808,0.978898689737105,-0.0017164238912970031,67.9117117159979
norm,0.6,1.5,22,0.97696359953478,0.9785892160712025,-0.0016256165364225694,62.84166253489506
norm,0.6,1.5,23,0.9802588252752993,0.9816458886626369,-0.0013870633873376281,65.26998620021246
norm,0.6,1.5,24,0.9782739844484722,0.9762598956108622,0.0020140888376100063,67.9069318656305
norm,0.6,1.5,25,0.9773913099913252,0.9782145183748029,-0.0008232083834777137,58.43945856718673
norm,0.6,1.5,26,0.9786558470316483,0.9774723310731954,0.0011835159584528965,66.32572851056577
norm,0.6,1.5,27,0.9778312183565072,0.9767828539071015,0.0010483644494057032,82.99464794898128
norm,0.6,1.5,28,0.9755834755836598,0.97767192903047,-0.00208845344681019,82.33093321165381
norm,0.6,1.5,29,0.9773325029999669,0.9771512800407771,0.00018122295918976405,78.01871531700574
norm,0.6,1.5,3,0.9787674599958209,0.9819136964298746,-0.003146236434053651,63.29871483910405
norm,0.6,1.5,30,0.9770359532344195,0.9771423260995034,-0.00010637286508385912,66.9637893815233
norm,0.6,1.5,31,0.9752295969569719,0.9776046638795717,-0.002375066922599811,78.99718044378764
norm,0.6,1.5,32,0.9787156556678807,0.9836087888862713,-0.004893133218390688,63.03041134905404
norm,0.6,1.5,33,0.9770964469925266,0.9790328735617659,-0.0019364265692393134,71.42590905414662
norm,0.6,1.5,34,0.978087760205986,0.9748883591542948,0.003199401051691142,71.40343561943445
norm,0.6,1.5,35,0.9750154545676903,0.972350593045815,0.0026648615218753946,55.295801112697454
norm,0.6,1.5,36,0.9785040675655744,0.9782826402623428,0.00022142730323160276,70.38240555778256
norm,0.6,1.5,37,0.9799425712120838,0.9834556758964301,-0.003513104684346291,78.64583070362923
norm,0.6,1.5,38,0.976829945635887,0.9745825424670559,0.002247403168831097,75.75625084858919
norm,0.6,1.5,39,0.9788114298261089,0.9782716345743442,0.0005397952517647298,74.76848052241894
norm,0.6,1.5,4,0.9797481766134355,0.9808920815676971,-0.001143904954261643,68.46950619212816
norm,0.6,1.5,40,0.9795235440314961,0.9804030971162627,-0.0008795530847666155,81.94802335678429
norm,0.6,1.5,41,0.9748873113898844,0.9753823507781049,-0.0004950393882204862,65.25552836554485
norm,0.6,1.5,42,0.9773758198770287,0.9756689241718879,0.0017068957051408207,56.01959309460071
norm,0.6,1.5,43,0.9759353208414283,0.9748783216074393,0.0010569992339890533,56.71036322059669
norm,0.6,1.5,44,0.9765018543080911,0.9780879002277203,-0.0015860459196291865,81.51022732323347
norm,0.6,1.5,45,0.9768517797098508,0.9782321737389221,-0.001380394029071308,61.182111942160475
norm,0.6,1.5,46,0.9763976835278436,0.9763047206675342,9.296286030946455e-05,78.96969357623885
norm,0.6,1.5,47,0.9757265915749836,0.977118538064737,-0.0013919464897533818,74.57347031378696
norm,0.6,1.5,48,0.9789805760781608,0.9755164625340835,0.003464113544077274,73.53228968818075
norm,0.6,1.5,49,0.9773318890550997,0.9779673453144919,-0.0006354562593922086,74.02456600682544
norm,0.6,1.5,5,0.9784363168883995,0.9753274007750488,0.003108916113350735,74.21442890770322
norm,0.6,1.5,50,0.9765222805393243,0.9766579223431452,-0.00013564180382086288,78.60362572700214
norm,0.6,1.5,51,0.9776293546046814,0.9784002977768349,-0.0007709431721535376,81.66800912744945
norm,0.6,1.5,52,0.9756086020068016,0.9754940675614437,0.00011453444535780566,70.75912954238854
norm,0.6,1.5,53,0.9762803712510638,0.9781389394328778,-0.0018585681818139577,68.16783901845479
norm,0.6,1.5,54,0.9790365305426102,0.9806676951705745,-0.00163116462796431,79.7177149343173
norm,0.6,1.5,55,0.9771522038812674,0.9774402968771727,-0.0002880929959052647,60.37266264980733
norm,0.6,1.5,56,0.976220481469031,0.9770842588039086,-0.0008637773348776356,66.0745061724388
norm,0.6,1.5,57,0.9777783543273664,0.9775123497479186,0.0002660045794478094,74.26782289730201
norm,0.6,1.5,58,0.9772256170453257,0.9776099601965983,-0.00038434315127255925,72.91769478512947
norm,0.6,1.5,59,0.9792322557253658,0.9822606017278394,-0.003028346002473592,71.16012221495807
norm,0.6,1.5,6,0.9753334419199681,0.973919503723804,0.0014139381961640884,61.11842544225639
norm,0.6,1.5,60,0.976342945423553,0.9748181643465643,0.0015247810769887238,78.47335349452759
norm,0.6,1.5,61,0.9776941015286568,0.9767061961682344,0.0009879053604223698,79.32936153266378
norm,0.6,1.5,62,0.9792030609126211,0.9783469021750285,0.0008561587375925939,78.63154614597336
norm,0.6,1.5,63,0.9785369743947576,0.9791314037493419,-0.0005944293545843138,61.07896700559306
norm,0.6,1.5,64,0.9779271775211087,0.9776518125965007,0.00027536492460800144,84.51302672191524
norm,0.6,1.5,65,0.9770147649238206,0.9775910125242954,-0.0005762476004748107,74.74581627056448
norm,0.6,1.5,66,0.9772078636423887,0.9791893757883264,-0.0019815121459377805,76.7724349873424
norm,0.6,1.5,67,0.9800106105420306,0.9778303081673173,0.0021803023747133388,75.05666713939567
norm,0.6,1.5,68,0.9781328038463609,0.9789200910947454,-0.000787287248384505,61.52488469128243
norm,0.6,1.5,69,0.9759414162770697,0.9719173492974912,0.004024066979578467,83.91884690673767
norm,0.6,1.5,7,0.97730353367647,0.9766510499968278,0.0006524836796422129,76.23207994667621
norm,0.6,1.5,70,0.9797720287838773,0.975772993717753,0.003999035066124312,73.85846561902372
norm,0.6,1.5,71,0.9763201885041699,0.9724911789722064,0.003829009531963523,70.37978701463182
norm,0.6,1.5,72,0.9772728907903698,0.9813486305494897,-0.004075739759119901,76.5879928259506
norm,0.6,1.5,73,0.9770767650812983,0.9798651534287542,-0.0027883883474559834,60.130184185526204
norm,0.6,1.5,74,0.9786545316876212,0.9750990412413817,0.0035554904462394843,73.90218963773275
norm,0.6,1.5,75,0.9802304446149379,0.9782559672430159,0.001974477371922023,69.33464884175035
norm,0.6,1.5,76,0.9759687721558432,0.9763499575481598,-0.0003811853923165742,78.19903075745074
norm,0.6,1.5,77,0.9784895129307131,0.9760264184938817,0.002463094436831348,68.07919624311897
norm,0.6,1.5,78,0.9778699317920885,0.9765013832953868,0.0013685484967016492,71.03489161357444
norm,0.6,1.5,79,0.9771804308207193,0.9783864756841025,-0.001206044863383271,60.077670341982845
norm,0.6,1.5,8,0.9773567585360791,0.97556002272534,0.0017967358107390252,69.6424078491246
norm,0.6,1.5,80,0.9782703647762767,0.9781913296273186,7.903514895812869e-05,58.4633334649199
norm,0.6,1.5,81,0.9777116405079992,0.9794168516982034,-0.00170521119020417,64.4296431717546
norm,0.6,1.5,82,0.9781987623485843,0.9779947212399255,0.00020404110865879233,67.97758671377858
norm,0.6,1.5,83,0.9789342141579953,0.9783125006484118,0.0006217135095835102,62.33694459388608
norm,0.6,1.5,84,0.9766026313530832,0.9775386467471765,-0.0009360153940932703,58.759926617232196
norm,0.6,1.5,85,0.974512370824008,0.9715527876840594,0.002959583139948596,79.72673122487708
norm,0.6,1.5,86,0.9756492839752638,0.9762781243448915,-0.0006288403696276257,69.97658451093012
norm,0.6,1.5,87,0.9755682057129306,0.9753169289993586,0.00025127671357194625,64.06255369050142
norm,0.6,1.5,88,0.9769490274271674,0.9758476568279523,0.0011013705992151124,78.62377136313125
norm,0.6,1.5,89,0.9765761515349789,0.9763817975323217,0.00019435400265721547,73.12085459202918
norm,0.6,1.5,9,0.9776800687443012,0.9765835320393794,0.0010965367049218244,77.71118067454222
norm,0.6,1.5,90,0.9784152395502306,0.9796174541098785,-0.0012022145596479739,77.93278408289804
norm,0.6,1.5,91,0.9767726650488079,0.976229757442573,0.000542907606234877,77.95297530307877
norm,0.6,1.5,92,0.9750360111130375,0.9723841752690824,0.0026518358439551193,55.61844620802018
norm,0.6,1.5,93,0.9758366257322272,0.9749544056921052,0.0008822200401219504,76.39386447863383
norm,0.6,1.5,94,0.9780410146708128,0.9761549952837512,0.001886019387061677,74.96487245549446
norm,0.6,1.5,95,0.9774794656905927,0.9766762566553088,0.0008032090352839694,67.33932956520711
norm,0.6,1.5,96,0.9782616315747673,0.9775859341670954,0.0006756974076719269,62.968423147816885
norm,0.6,1.5,97,0.9768470787876375,0.9778855784826946,-0.0010384996950570935,62.161405121615196
norm,0.6,1.5,98,0.9759166848085415,0.9764118550626524,-0.0004951702541108327,80.68913637141677
norm,0.6,1.5,99,0.9780574358913426,0.9761689832365238,0.0018884526548188507,73.26464487088124
norm,0.6,2.0,1,0.9720850475066726,0.9726484069224293,-0.0005633594157566923,73.45410184725051
norm,0.6,2.0,10,0.9713747995649727,0.9698684077133665,0.0015063918516062813,77.57488770515909
norm,0.6,2.0,100,0.9692489348518846,0.9715564336283221,-0.0023074987764375443,71.03811977609324
norm,0.6,2.0,11,0.9687205684690232,0.9724695991701401,-0.0037490307011168733,85.2004257894784
norm,0.6,2.0,12,0.9666300576520106,0.9641447728839437,0.0024852847680668644,66.80901030087328
norm,0.6,2.0,13,0.9705075681372378,0.9617433568978075,0.008764211239430275,67.95196954745447
norm,0.6,2.0,14,0.9696087787949472,0.9691299473069928,0.0004788314879544675,66.27574429825478
norm,0.6,2.0,15,0.9675916680722733,0.9688504828550322,-0.0012588147827589102,69.64376912204749
norm,0.6,2.0,16,0.9687002737870949,0.968379619040102,0.0003206547469929433,73.2354542487171
norm,0.6,2.0,17,0.9701559414721749,0.9710694869665498,-0.0009135454943749455,71.13594190860309
norm,0.6,2.0,18,0.9702374159125124,0.9650304704642332,0.005206945448279265,74.40684176769393
norm,0.6,2.0,19,0.9686319059139308,0.9657250097912099,0.002906896122720881,57.58743490685683
norm,0.6,2.0,2,0.9692650044641593,0.9685906636766074,0.0006743407875519081,73.74601897568814
norm,0.6,2.0,20,0.9670176444048467,0.967036339379345,-1.8694974498245642e-05,67.48509905674422
norm,0.6,2.0,21,0.9690715566167161,0.9674573584312404,0.0016141981854757015,64.99096758351668
norm,0.6,2.0,22,0.968848216464494,0.9681521610987005,0.0006960553657935353,82.80514265763367
norm,0.6,2.0,23,0.9693592951399072,0.9726286109121648,-0.0032693157722576416,76.17141275206191
norm,0.6,2.0,24,0.966959037745794,0.9649017131894027,0.0020573245563912934,82.63852016110042
norm,0.6,2.0,25,0.9692074439105332,0.9655030559425269,0.0037043879680062064,70.19706544489895
norm,0.6,2.0,26,0.9713377494567287,0.9731386756274576,-0.0018009261707289115,77.96212624944708
norm,0.6,2.0,27,0.9685403399270779,0.9653149879344755,0.003225351992602432,62.3804661517435
norm,0.6,2.0,28,0.9674921747788964,0.9689482623880995,-0.0014560876092031272,69.55134862558793
norm,0.6,2.0,29,0.9687488752644706,0.9646430258081584,0.004105849456312205,70.15248257475824
norm,0.6,2.0,3,0.96944591520841,0.969991776991918,-0.0005458617835080171,87.95441760384631
norm,0.6,2.0,30,0.9730959212321342,0.9750304323428706,-0.0019345111107363921,67.9982584742491
